num_decks,dealer_open,dealer_initial,dealer_hit,dealer_num_hits,dealer_final,dealer_busts,player_inital,player_hit,player_num_hits,player_final,player_busts,player_loses,draw,player_wins,strategy,dealer_hand,player_hand
4,8,14,1,2,20,0,12,0,0,12,0,1,0,0,1,"[8, 6, 2, 4]","[10, 2]"
4,10,12,1,1,22,1,12,0,0,12,0,0,0,1,1,"['J', 2, 10]","['A', 'A']"
4,10,14,1,1,17,0,11,1,1,15,0,1,0,0,1,"['K', 4, 3]","[7, 4, 4]"
4,6,16,0,0,16,0,13,1,1,23,1,1,0,0,1,"[6, 'J']","[6, 7, 10]"
4,6,16,1,1,21,0,20,0,0,20,0,1,0,0,1,"[6, 'Q', 5]","['J', 10]"
4,10,19,0,0,19,0,21,0,0,21,0,0,0,1,1,"['Q', 9]","['Q', 'A']"
4,8,10,1,1,18,0,20,0,0,20,0,0,0,1,1,"[8, 2, 8]","['A', 9]"
4,4,11,0,0,11,0,12,1,3,23,1,1,0,0,1,"[4, 7]","['A', 'A', 4, 'J', 7]"
4,7,12,1,1,22,1,10,1,1,20,0,0,0,1,1,"[7, 5, 'K']","[3, 7, 'J']"
4,8,11,1,1,20,0,11,1,1,21,0,0,0,1,1,"[8, 3, 9]","[4, 7, 'J']"
4,2,7,1,2,21,0,19,0,0,19,0,1,0,0,1,"[2, 5, 5, 9]","['J', 9]"
4,10,20,0,0,20,0,18,0,0,18,0,1,0,0,1,"['K', 'Q']","['J', 8]"
4,3,5,0,0,5,0,16,1,1,26,1,1,0,0,1,"[3, 2]","['Q', 6, 'K']"
4,6,13,1,1,17,0,5,1,2,21,0,0,0,1,1,"[6, 7, 4]","[3, 2, 6, 'K']"
4,10,15,1,1,25,1,14,0,0,14,0,0,0,1,1,"['J', 5, 'K']","[5, 9]"
4,5,12,1,1,22,1,13,1,2,18,0,0,0,1,1,"[5, 7, 'K']","[3, 'K', 3, 2]"
4,4,10,0,0,10,0,14,1,1,24,1,1,0,0,1,"[4, 6]","[4, 'Q', 'J']"
4,5,15,1,2,23,1,20,0,0,20,0,0,0,1,1,"[5, 'Q', 'A', 7]","['J', 'K']"
4,6,16,1,1,20,0,8,1,1,19,0,1,0,0,1,"[6, 'K', 4]","[6, 2, 'A']"
4,5,12,1,1,18,0,9,1,1,19,0,0,0,1,1,"[5, 7, 6]","[4, 5, 'Q']"
4,10,17,0,0,17,0,15,0,0,15,0,1,0,0,1,"[10, 7]","[5, 'Q']"
4,5,14,0,0,14,0,13,1,1,23,1,1,0,0,1,"[5, 9]","[7, 6, 'Q']"
4,4,13,1,1,23,1,18,0,0,18,0,0,0,1,1,"[4, 9, 'Q']","[9, 9]"
4,7,16,1,1,17,0,18,0,0,18,0,0,0,1,1,"[7, 9, 'A']","[10, 8]"
4,10,15,1,1,25,1,15,0,0,15,0,0,0,1,1,"[10, 5, 10]","['A', 4]"
4,2,12,0,0,12,0,14,1,2,26,1,1,0,0,1,"[2, 10]","[5, 9, 2, 'J']"
4,9,14,1,1,24,1,12,0,0,12,0,0,0,1,1,"[9, 5, 10]","['Q', 2]"
4,10,14,1,1,20,0,20,0,0,20,0,0,1,0,1,"['K', 4, 6]","['K', 'J']"
4,8,13,1,1,22,1,19,0,0,19,0,0,0,1,1,"[8, 5, 9]","[10, 9]"
4,6,16,1,1,26,1,8,1,1,18,0,0,0,1,1,"[6, 'Q', 'J']","[4, 4, 'Q']"
4,6,15,1,1,19,0,17,0,0,17,0,1,0,0,1,"[6, 9, 4]","[7, 'K']"
4,1,15,1,3,26,1,18,0,0,18,0,0,0,1,1,"['A', 4, 'A', 10, 'K']","[7, 'A']"
4,10,19,0,0,19,0,12,0,0,12,0,1,0,0,1,"['J', 9]","['K', 2]"
4,1,19,0,0,19,0,14,1,1,19,0,0,1,0,1,"['A', 8]","[5, 9, 5]"
4,2,7,0,0,7,0,15,1,1,25,1,1,0,0,1,"[2, 5]","[5, 'K', 10]"
4,4,14,0,0,14,0,14,1,1,24,1,1,0,0,1,"[4, 'J']","[4, 'J', 10]"
4,6,17,1,1,17,0,18,0,0,18,0,0,0,1,1,"[6, 'A', 'J']","[8, 'Q']"
4,8,16,1,1,23,1,16,0,0,16,0,0,0,1,1,"[8, 8, 7]","[9, 7]"
4,8,12,1,1,21,0,14,0,0,14,0,1,0,0,1,"[8, 4, 9]","[6, 8]"
4,2,13,0,0,13,0,16,1,1,26,1,1,0,0,1,"[2, 'A']","[6, 'J', 'Q']"
4,10,20,0,0,20,0,8,1,1,14,0,1,0,0,1,"[10, 'Q']","[6, 2, 6]"
4,1,16,1,2,25,1,14,1,1,21,0,0,0,1,1,"['A', 5, 9, 'K']","[4, 'K', 7]"
4,1,15,1,3,23,1,13,1,1,18,0,0,0,1,1,"['A', 4, 8, 'A', 9]","['J', 3, 5]"
4,10,16,1,1,26,1,15,0,0,15,0,0,0,1,1,"[10, 6, 'Q']","[5, 'Q']"
4,4,14,1,2,21,0,17,0,0,17,0,1,0,0,1,"[4, 'Q', 2, 5]","[8, 9]"
4,8,18,0,0,18,0,18,0,0,18,0,0,1,0,1,"[8, 'K']","[8, 'K']"
4,10,15,1,1,21,0,15,0,0,15,0,1,0,0,1,"['K', 5, 6]","[4, 'A']"
4,5,15,1,1,21,0,7,1,1,17,0,1,0,0,1,"[5, 10, 6]","[4, 3, 'J']"
4,1,13,0,0,13,0,15,1,1,22,1,1,0,0,1,"['A', 2]","[8, 7, 7]"
4,2,4,1,3,19,0,19,0,0,19,0,0,1,0,1,"[2, 2, 6, 4, 5]","[8, 'A']"
4,5,14,0,0,14,0,14,1,2,23,1,1,0,0,1,"[5, 9]","[3, 'A', 'Q', 9]"
4,10,15,1,1,22,1,13,0,0,13,0,0,0,1,1,"['K', 5, 7]","[2, 'A']"
4,3,8,1,1,17,0,9,1,1,19,0,0,0,1,1,"[3, 5, 9]","[6, 3, 'K']"
4,1,17,1,1,13,0,19,0,0,19,0,0,0,1,1,"['A', 6, 6]","[9, 'K']"
4,10,17,0,0,17,0,12,0,0,12,0,1,0,0,1,"['K', 7]","[3, 9]"
4,3,11,0,0,11,0,15,1,1,22,1,1,0,0,1,"[3, 8]","[5, 'Q', 7]"
4,8,11,1,1,17,0,17,0,0,17,0,0,1,0,1,"[8, 3, 6]","['Q', 7]"
4,6,16,1,1,23,1,19,0,0,19,0,0,0,1,1,"[6, 'K', 7]","['Q', 9]"
4,10,19,0,0,19,0,15,0,0,15,0,1,0,0,1,"[10, 9]","[5, 10]"
4,10,15,1,1,22,1,19,0,0,19,0,0,0,1,1,"['J', 5, 7]","[8, 'A']"
4,5,15,1,1,18,0,18,0,0,18,0,0,1,0,1,"[5, 10, 3]","[9, 9]"
4,9,14,0,0,14,0,21,0,0,21,0,0,0,1,1,"[9, 5]","[10, 'A']"
4,10,13,1,2,20,0,13,0,0,13,0,1,0,0,1,"['J', 3, 2, 5]","[7, 6]"
4,5,15,1,1,24,1,11,1,1,21,0,0,0,1,1,"[5, 'J', 9]","[6, 5, 10]"
4,2,12,1,1,18,0,13,1,1,21,0,0,0,1,1,"[2, 'J', 6]","[9, 4, 8]"
4,6,8,1,1,18,0,14,1,1,19,0,0,0,1,1,"[6, 2, 'J']","[7, 7, 5]"
4,2,5,1,2,23,1,17,0,0,17,0,0,0,1,1,"[2, 3, 'Q', 8]","[7, 'J']"
4,8,15,1,1,25,1,19,0,0,19,0,0,0,1,1,"[8, 7, 'J']","[9, 'K']"
4,3,6,0,0,6,0,16,1,1,26,1,1,0,0,1,"[3, 3]","[10, 6, 10]"
4,10,12,1,2,24,1,20,0,0,20,0,0,0,1,1,"['J', 2, 4, 8]","['Q', 'J']"
4,5,15,1,1,24,1,20,0,0,20,0,0,0,1,1,"[5, 'K', 9]","['J', 10]"
4,2,11,0,0,11,0,10,1,2,26,1,1,0,0,1,"[2, 9]","[4, 6, 6, 'K']"
4,8,19,0,0,19,0,10,1,1,15,0,1,0,0,1,"[8, 'A']","[4, 6, 5]"
4,10,20,0,0,20,0,17,0,0,17,0,1,0,0,1,"['J', 10]","[8, 9]"
4,2,12,0,0,12,0,21,0,0,21,0,0,0,1,1,"[2, 'Q']","['K', 'A']"
4,10,19,0,0,19,0,16,0,0,16,0,1,0,0,1,"[10, 9]","[9, 7]"
4,10,19,0,0,19,0,15,0,0,15,0,1,0,0,1,"['J', 9]","[8, 7]"
4,4,15,1,2,24,1,17,0,0,17,0,0,0,1,1,"[4, 'A', 9, 'J']","[7, 'K']"
4,4,14,1,1,24,1,12,1,2,17,0,0,0,1,1,"[4, 'K', 'Q']","['Q', 2, 2, 3]"
4,10,19,0,0,19,0,12,0,0,12,0,1,0,0,1,"['Q', 9]","[5, 7]"
4,10,19,0,0,19,0,13,0,0,13,0,1,0,0,1,"['J', 9]","[6, 7]"
4,6,17,0,0,17,0,11,1,2,22,1,1,0,0,1,"[6, 'A']","[2, 9, 'A', 10]"
4,9,15,1,1,20,0,13,0,0,13,0,1,0,0,1,"[9, 6, 5]","[9, 4]"
4,5,15,1,1,25,1,11,1,1,21,0,0,0,1,1,"[5, 10, 'Q']","[5, 6, 'Q']"
4,9,14,1,1,17,0,18,0,0,18,0,0,0,1,1,"[9, 5, 3]","[8, 'Q']"
4,10,18,0,0,18,0,9,1,1,19,0,0,0,1,1,"['J', 8]","[7, 2, 'J']"
4,4,8,1,2,21,0,18,0,0,18,0,1,0,0,1,"[4, 4, 6, 7]","[8, 'Q']"
4,10,20,0,0,20,0,13,0,0,13,0,1,0,0,1,"['J', 'K']","[10, 3]"
4,9,19,0,0,19,0,12,0,0,12,0,1,0,0,1,"[9, 'J']","['K', 2]"
4,3,11,1,2,21,0,9,1,1,19,0,1,0,0,1,"[3, 8, 5, 5]","[2, 7, 10]"
4,10,20,0,0,20,0,17,0,0,17,0,1,0,0,1,"[10, 'J']","[7, 'Q']"
4,5,12,1,1,22,1,20,0,0,20,0,0,0,1,1,"[5, 7, 10]","['A', 9]"
4,6,16,0,0,16,0,13,1,1,23,1,1,0,0,1,"[6, 'J']","[7, 6, 'J']"
4,10,15,1,1,25,1,17,0,0,17,0,0,0,1,1,"['Q', 5, 'J']","['A', 6]"
4,4,14,0,0,14,0,21,0,0,21,0,0,0,1,1,"[4, 'J']","['J', 'A']"
4,10,18,0,0,18,0,9,1,1,19,0,0,0,1,1,"[10, 8]","[7, 2, 'K']"
4,10,20,0,0,20,0,12,0,0,12,0,1,0,0,1,"['J', 'K']","['K', 2]"
4,7,16,1,1,21,0,12,0,0,12,0,1,0,0,1,"[7, 9, 5]","[10, 2]"
4,4,11,1,1,17,0,15,1,1,17,0,0,1,0,1,"[4, 7, 6]","[7, 8, 2]"
4,7,11,1,2,22,1,18,0,0,18,0,0,0,1,1,"[7, 4, 'A', 'Q']","[10, 8]"
4,9,16,1,1,26,1,16,0,0,16,0,0,0,1,1,"[9, 7, 'J']","[10, 6]"
4,10,20,0,0,20,0,20,0,0,20,0,0,1,0,1,"['Q', 'J']","[10, 'Q']"
4,10,20,0,0,20,0,12,0,0,12,0,1,0,0,1,"['Q', 'J']","[9, 3]"
4,10,20,0,0,20,0,4,1,1,14,0,1,0,0,1,"['Q', 10]","[2, 2, 'K']"
4,2,13,1,3,24,1,20,0,0,20,0,0,0,1,1,"[2, 'A', 'Q', 'A', 10]","['K', 'J']"
4,8,13,1,1,22,1,15,0,0,15,0,0,0,1,1,"[8, 5, 9]","[10, 5]"
4,3,10,1,1,20,0,9,1,1,17,0,1,0,0,1,"[3, 7, 10]","[2, 7, 8]"
4,10,15,1,1,19,0,18,0,0,18,0,1,0,0,1,"['Q', 5, 4]","['K', 8]"
4,3,10,1,2,23,1,19,0,0,19,0,0,0,1,1,"[3, 7, 3, 'K']","[9, 'K']"
4,3,6,0,0,6,0,13,1,1,23,1,1,0,0,1,"[3, 3]","[3, 10, 'Q']"
4,8,18,0,0,18,0,19,0,0,19,0,0,0,1,1,"[8, 'J']","[8, 'A']"
4,10,19,0,0,19,0,16,0,0,16,0,1,0,0,1,"[10, 9]","[7, 9]"
4,10,19,0,0,19,0,7,1,1,17,0,1,0,0,1,"['Q', 9]","[2, 5, 'J']"
4,10,13,1,1,20,0,10,1,1,13,0,1,0,0,1,"['Q', 3, 7]","[6, 4, 3]"
4,10,13,1,1,23,1,12,0,0,12,0,0,0,1,1,"[10, 3, 10]","[9, 3]"
4,5,11,1,2,24,1,12,1,1,19,0,0,0,1,1,"[5, 6, 3, 10]","[6, 6, 7]"
4,6,14,1,1,17,0,17,0,0,17,0,0,1,0,1,"[6, 8, 3]","[7, 10]"
4,9,11,1,2,18,0,14,0,0,14,0,1,0,0,1,"[9, 2, 3, 4]","[6, 8]"
4,2,12,1,1,20,0,17,0,0,17,0,1,0,0,1,"[2, 'J', 8]","['J', 7]"
4,3,8,1,2,17,0,20,0,0,20,0,0,0,1,1,"[3, 5, 6, 3]","['K', 'J']"
4,6,16,1,1,26,1,20,0,0,20,0,0,0,1,1,"[6, 10, 'J']","['K', 'K']"
4,6,17,1,1,21,0,19,0,0,19,0,1,0,0,1,"[6, 'A', 4]","['K', 9]"
4,7,10,1,2,22,1,5,1,3,12,0,0,0,1,1,"[7, 3, 2, 'J']","[2, 3, 2, 2, 3]"
4,10,20,0,0,20,0,14,0,0,14,0,1,0,0,1,"['K', 'K']","['J', 4]"
4,10,21,0,0,21,0,18,0,0,18,0,1,0,0,1,"[10, 'A']","[7, 'A']"
4,5,9,0,0,9,0,12,1,1,22,1,1,0,0,1,"[5, 4]","[8, 4, 10]"
4,8,18,0,0,18,0,18,0,0,18,0,0,1,0,1,"[8, 10]","['A', 7]"
4,1,12,1,1,18,0,19,0,0,19,0,0,0,1,1,"['A', 'A', 6]","['A', 8]"
4,9,20,0,0,20,0,10,1,1,21,0,0,0,1,1,"[9, 'A']","[6, 4, 'A']"
4,9,19,0,0,19,0,7,1,1,17,0,1,0,0,1,"[9, 'K']","[4, 3, 'J']"
4,7,11,1,2,18,0,20,0,0,20,0,0,0,1,1,"[7, 4, 2, 5]","[10, 10]"
4,3,7,1,3,22,1,16,1,1,18,0,0,0,1,1,"[3, 4, 4, 3, 8]","[7, 9, 2]"
4,7,9,1,2,23,1,11,1,1,19,0,0,0,1,1,"[7, 2, 4, 'J']","[6, 5, 8]"
4,9,12,1,2,21,0,13,0,0,13,0,1,0,0,1,"[9, 3, 3, 6]","[9, 4]"
4,7,18,0,0,18,0,10,1,1,16,0,1,0,0,1,"[7, 'A']","[4, 6, 6]"
4,6,15,1,1,25,1,17,0,0,17,0,0,0,1,1,"[6, 9, 'J']","[7, 'Q']"
4,2,12,1,1,18,0,20,0,0,20,0,0,0,1,1,"[2, 'Q', 6]","['K', 'Q']"
4,10,16,1,1,26,1,15,0,0,15,0,0,0,1,1,"['K', 6, 'K']","['Q', 5]"
4,10,16,1,1,24,1,10,1,1,19,0,0,0,1,1,"['J', 6, 8]","[4, 6, 9]"
4,10,20,0,0,20,0,13,0,0,13,0,1,0,0,1,"['J', 'Q']","[4, 9]"
4,1,19,0,0,19,0,20,0,0,20,0,0,0,1,1,"['A', 8]","['J', 'Q']"
4,10,19,0,0,19,0,20,0,0,20,0,0,0,1,1,"[10, 9]","['K', 10]"
4,1,21,0,0,21,0,14,0,0,14,0,1,0,0,1,"['A', 'J']","[8, 6]"
4,1,16,1,2,26,1,17,0,0,17,0,0,0,1,1,"['A', 5, 'K', 'Q']","[6, 'A']"
4,9,19,0,0,19,0,16,0,0,16,0,1,0,0,1,"[9, 'Q']","[6, 'J']"
4,10,20,0,0,20,0,15,0,0,15,0,1,0,0,1,"[10, 'Q']","[5, 'Q']"
4,3,5,0,0,5,0,12,1,1,22,1,1,0,0,1,"[3, 2]","[2, 'Q', 'Q']"
4,2,12,1,1,17,0,20,0,0,20,0,0,0,1,1,"[2, 'Q', 5]","['J', 'Q']"
4,3,9,1,1,19,0,19,0,0,19,0,0,1,0,1,"[3, 6, 'K']","[8, 'A']"
4,3,14,1,1,19,0,14,1,1,21,0,0,0,1,1,"[3, 'A', 5]","[4, 'K', 7]"
4,10,13,1,2,18,0,15,0,0,15,0,1,0,0,1,"[10, 3, 2, 3]","['K', 5]"
4,5,13,1,1,23,1,6,1,1,17,0,0,0,1,1,"[5, 8, 10]","[3, 3, 'A']"
4,6,10,1,2,20,0,17,0,0,17,0,1,0,0,1,"[6, 4, 4, 6]","['J', 7]"
4,4,9,1,2,24,1,17,0,0,17,0,0,0,1,1,"[4, 5, 5, 'J']","[7, 'J']"
4,3,11,0,0,11,0,13,1,1,22,1,1,0,0,1,"[3, 8]","['K', 3, 9]"
4,4,9,1,2,23,1,13,1,1,19,0,0,0,1,1,"[4, 5, 4, 'Q']","[8, 5, 6]"
4,2,6,1,2,20,0,18,0,0,18,0,1,0,0,1,"[2, 4, 7, 7]","['J', 8]"
4,10,13,1,1,17,0,20,0,0,20,0,0,0,1,1,"['J', 3, 4]","['J', 'J']"
4,5,12,1,1,22,1,14,1,1,21,0,0,0,1,1,"[5, 7, 10]","[10, 4, 7]"
4,7,15,1,2,26,1,12,0,0,12,0,0,0,1,1,"[7, 8, 'A', 'K']","['Q', 2]"
4,10,20,0,0,20,0,5,1,2,20,0,0,1,0,1,"['K', 10]","[2, 3, 5, 'J']"
4,6,17,1,1,12,0,20,0,0,20,0,0,0,1,1,"[6, 'A', 5]","['A', 9]"
4,10,20,0,0,20,0,16,0,0,16,0,1,0,0,1,"[10, 'J']","[6, 10]"
4,8,15,1,1,20,0,16,0,0,16,0,1,0,0,1,"[8, 7, 5]","[6, 10]"
4,2,12,1,1,21,0,10,1,1,20,0,1,0,0,1,"[2, 'Q', 9]","[4, 6, 'K']"
4,2,12,1,2,24,1,11,1,1,17,0,0,0,1,1,"[2, 'Q', 4, 8]","[2, 9, 6]"
4,10,18,0,0,18,0,12,0,0,12,0,1,0,0,1,"['Q', 8]","['A', 'A']"
4,10,16,1,1,23,1,18,0,0,18,0,0,0,1,1,"['J', 6, 7]","[9, 9]"
4,9,12,1,1,22,1,16,0,0,16,0,0,0,1,1,"[9, 3, 10]","['Q', 6]"
4,10,18,0,0,18,0,19,0,0,19,0,0,0,1,1,"['J', 8]","[9, 10]"
4,6,16,0,0,16,0,12,1,1,22,1,1,0,0,1,"[6, 'Q']","[2, 'K', 'Q']"
4,10,13,1,1,23,1,16,0,0,16,0,0,0,1,1,"['K', 3, 'Q']","[7, 9]"
4,7,17,0,0,17,0,16,0,0,16,0,1,0,0,1,"[7, 'Q']","[5, 'A']"
4,7,12,1,1,22,1,11,1,1,17,0,0,0,1,1,"[7, 5, 'Q']","[3, 8, 6]"
4,2,5,1,2,17,0,18,0,0,18,0,0,0,1,1,"[2, 3, 7, 5]","[8, 10]"
4,6,15,1,2,19,0,13,1,2,21,0,0,0,1,1,"[6, 9, 'A', 3]","[10, 3, 3, 5]"
4,2,8,1,2,17,0,19,0,0,19,0,0,0,1,1,"[2, 6, 4, 5]","[9, 10]"
4,9,16,1,1,22,1,16,0,0,16,0,0,0,1,1,"[9, 7, 6]","['J', 6]"
4,10,18,0,0,18,0,11,1,1,20,0,0,0,1,1,"['J', 8]","[8, 3, 9]"
4,10,20,0,0,20,0,10,1,1,14,0,1,0,0,1,"[10, 'Q']","[7, 3, 4]"
4,8,18,0,0,18,0,11,1,1,21,0,0,0,1,1,"[8, 'K']","[4, 7, 'J']"
4,5,10,0,0,10,0,15,1,2,26,1,1,0,0,1,"[5, 5]","[5, 'J', 'A', 'J']"
4,10,20,0,0,20,0,9,1,1,19,0,1,0,0,1,"[10, 'K']","[3, 6, 'J']"
4,2,12,0,0,12,0,12,1,1,22,1,1,0,0,1,"[2, 'K']","[2, 10, 10]"
4,2,7,1,2,19,0,17,0,0,17,0,1,0,0,1,"[2, 5, 2, 'Q']","['A', 6]"
4,4,12,0,0,12,0,6,1,2,22,1,1,0,0,1,"[4, 8]","[2, 4, 6, 'Q']"
4,5,7,1,2,19,0,7,1,1,17,0,1,0,0,1,"[5, 2, 6, 6]","[3, 4, 10]"
4,3,6,0,0,6,0,12,1,1,22,1,1,0,0,1,"[3, 3]","[8, 4, 'Q']"
4,6,14,1,1,24,1,14,1,1,20,0,0,0,1,1,"[6, 8, 10]","['J', 4, 6]"
4,6,14,1,1,19,0,18,0,0,18,0,1,0,0,1,"[6, 8, 5]","['A', 7]"
4,10,17,0,0,17,0,12,0,0,12,0,1,0,0,1,"['Q', 7]","['K', 2]"
4,9,18,0,0,18,0,8,1,1,16,0,1,0,0,1,"[9, 9]","[2, 6, 8]"
4,5,15,1,1,24,1,12,1,1,17,0,0,0,1,1,"[5, 'Q', 9]","['Q', 2, 5]"
4,9,19,0,0,19,0,11,1,1,12,0,1,0,0,1,"[9, 'J']","[9, 2, 'A']"
4,1,18,0,0,18,0,12,1,1,21,0,0,0,1,1,"['A', 7]","['K', 2, 9]"
4,9,17,0,0,17,0,21,0,0,21,0,0,0,1,1,"[9, 8]","['A', 10]"
4,5,12,1,1,17,0,12,1,2,20,0,0,0,1,1,"[5, 7, 5]","[8, 4, 4, 4]"
4,7,11,1,2,22,1,15,0,0,15,0,0,0,1,1,"[7, 4, 'A', 'Q']","[7, 8]"
4,1,21,0,0,21,0,17,0,0,17,0,1,0,0,1,"['A', 'K']","['K', 7]"
4,2,10,0,0,10,0,9,1,2,22,1,1,0,0,1,"[2, 8]","[3, 6, 3, 'Q']"
4,10,15,1,1,19,0,20,0,0,20,0,0,0,1,1,"['K', 5, 4]","['J', 'J']"
4,3,13,0,0,13,0,15,1,1,25,1,1,0,0,1,"[3, 'J']","[7, 8, 'K']"
4,3,13,0,0,13,0,11,1,2,22,1,1,0,0,1,"[3, 'Q']","[3, 8, 4, 7]"
4,8,18,0,0,18,0,17,0,0,17,0,1,0,0,1,"[8, 'K']","[10, 7]"
4,10,20,0,0,20,0,8,1,1,12,0,1,0,0,1,"['K', 'Q']","[2, 6, 4]"
4,6,13,1,1,23,1,6,1,2,20,0,0,0,1,1,"[6, 7, 10]","[3, 3, 9, 5]"
4,1,21,0,0,21,0,16,0,0,16,0,1,0,0,1,"['A', 'J']","[6, 'K']"
4,7,17,0,0,17,0,9,1,1,15,0,1,0,0,1,"[7, 'Q']","[4, 5, 6]"
4,8,13,1,1,18,0,18,0,0,18,0,0,1,0,1,"[8, 5, 5]","['J', 8]"
4,8,19,0,0,19,0,5,1,1,14,0,1,0,0,1,"[8, 'A']","[3, 2, 9]"
4,2,13,0,0,13,0,12,1,3,26,1,1,0,0,1,"[2, 'A']","[5, 7, 3, 'A', 'K']"
4,3,5,1,3,25,1,15,1,2,19,0,0,0,1,1,"[3, 2, 8, 2, 'Q']","[4, 'A', 'J', 4]"
4,4,14,0,0,14,0,15,1,1,24,1,1,0,0,1,"[4, 10]","[6, 9, 9]"
4,10,20,0,0,20,0,16,0,0,16,0,1,0,0,1,"['J', 'Q']","[6, 'J']"
4,3,11,1,1,20,0,20,0,0,20,0,0,1,0,1,"[3, 8, 9]","['K', 'K']"
4,5,16,0,0,16,0,7,1,2,22,1,1,0,0,1,"[5, 'A']","[4, 3, 8, 7]"
4,8,14,1,1,24,1,20,0,0,20,0,0,0,1,1,"[8, 6, 'J']","['J', 10]"
4,2,10,1,1,20,0,18,0,0,18,0,1,0,0,1,"[2, 8, 'J']","['J', 8]"
4,4,14,1,2,19,0,18,0,0,18,0,1,0,0,1,"[4, 'K', 'A', 4]","[8, 'Q']"
4,6,15,1,1,20,0,20,0,0,20,0,0,1,0,1,"[6, 9, 5]","['Q', 'J']"
4,10,16,1,1,26,1,11,1,1,14,0,0,0,1,1,"['K', 6, 'K']","[4, 7, 3]"
4,8,15,1,1,25,1,16,0,0,16,0,0,0,1,1,"[8, 7, 'Q']","['J', 6]"
4,7,17,0,0,17,0,9,1,1,17,0,0,1,0,1,"[7, 'K']","[5, 4, 8]"
4,4,11,0,0,11,0,12,1,1,22,1,1,0,0,1,"[4, 7]","[9, 3, 'J']"
4,8,13,1,1,23,1,20,0,0,20,0,0,0,1,1,"[8, 5, 10]","['J', 'J']"
4,4,12,1,2,18,0,5,1,3,21,0,0,0,1,1,"[4, 8, 'A', 5]","[2, 3, 9, 'A', 6]"
4,5,15,1,1,22,1,20,0,0,20,0,0,0,1,1,"[5, 'K', 7]","[10, 'Q']"
4,9,13,1,1,18,0,15,0,0,15,0,1,0,0,1,"[9, 4, 5]","[8, 7]"
4,1,14,1,2,18,0,12,1,1,18,0,0,1,0,1,"['A', 3, 2, 2]","[5, 7, 6]"
4,10,20,0,0,20,0,15,0,0,15,0,1,0,0,1,"[10, 'J']","[4, 'A']"
4,9,11,1,1,21,0,14,0,0,14,0,1,0,0,1,"[9, 2, 10]","[4, 10]"
4,8,18,0,0,18,0,7,1,1,16,0,1,0,0,1,"[8, 'Q']","[2, 5, 9]"
4,5,14,1,1,24,1,14,1,1,17,0,0,0,1,1,"[5, 9, 'K']","['Q', 4, 3]"
4,10,18,0,0,18,0,10,1,1,20,0,0,0,1,1,"['Q', 8]","[6, 4, 'J']"
4,10,14,1,1,24,1,12,0,0,12,0,0,0,1,1,"['Q', 4, 10]","['K', 2]"
4,9,19,0,0,19,0,21,0,0,21,0,0,0,1,1,"[9, 'Q']","['J', 'A']"
4,5,13,0,0,13,0,14,1,1,24,1,1,0,0,1,"[5, 8]","[5, 9, 'Q']"
4,5,16,0,0,16,0,14,1,1,23,1,1,0,0,1,"[5, 'A']","[10, 4, 9]"
4,3,5,0,0,5,0,12,1,1,22,1,1,0,0,1,"[3, 2]","[2, 'J', 'J']"
4,8,12,1,1,22,1,13,0,0,13,0,0,0,1,1,"[8, 4, 'Q']","['K', 3]"
4,8,15,1,1,25,1,11,1,1,18,0,0,0,1,1,"[8, 7, 'Q']","[2, 9, 7]"
4,8,18,0,0,18,0,14,0,0,14,0,1,0,0,1,"[8, 10]","['K', 4]"
4,10,20,0,0,20,0,12,0,0,12,0,1,0,0,1,"['J', 'J']","[8, 4]"
4,6,14,0,0,14,0,16,1,1,22,1,1,0,0,1,"[6, 8]","[6, 10, 6]"
4,10,19,0,0,19,0,9,1,1,20,0,0,0,1,1,"['J', 9]","[5, 4, 'A']"
4,10,20,0,0,20,0,19,0,0,19,0,1,0,0,1,"[10, 'K']","['K', 9]"
4,10,18,0,0,18,0,16,0,0,16,0,1,0,0,1,"[10, 8]","['J', 6]"
4,10,20,0,0,20,0,8,1,1,19,0,1,0,0,1,"['Q', 'K']","[4, 4, 'A']"
4,1,19,0,0,19,0,12,1,1,19,0,0,1,0,1,"['A', 8]","[2, 'Q', 7]"
4,8,15,1,1,22,1,18,0,0,18,0,0,0,1,1,"[8, 7, 7]","[8, 'K']"
4,3,12,1,1,22,1,11,1,1,17,0,0,0,1,1,"[3, 9, 'K']","[4, 7, 6]"
4,4,7,1,2,21,0,11,1,1,21,0,0,1,0,1,"[4, 3, 8, 6]","[4, 7, 'J']"
4,5,15,1,1,21,0,15,1,2,17,0,1,0,0,1,"[5, 'Q', 6]","[5, 'Q', 'A', 'A']"
4,3,13,0,0,13,0,8,1,2,22,1,1,0,0,1,"[3, 'Q']","[2, 6, 4, 'J']"
4,4,14,1,1,24,1,17,0,0,17,0,0,0,1,1,"[4, 'K', 'K']","[10, 7]"
4,3,14,0,0,14,0,14,1,1,24,1,1,0,0,1,"[3, 'A']","['K', 4, 10]"
4,2,12,1,1,22,1,7,1,1,17,0,0,0,1,1,"[2, 'J', 'J']","[2, 5, 'K']"
4,3,10,1,1,20,0,17,0,0,17,0,1,0,0,1,"[3, 7, 'J']","[6, 'A']"
4,6,14,1,1,23,1,13,1,2,18,0,0,0,1,1,"[6, 8, 9]","['A', 2, 'Q', 5]"
4,1,14,1,2,21,0,4,1,2,20,0,1,0,0,1,"['A', 3, 'Q', 7]","[2, 2, 9, 7]"
