dealer_busts,player_busts,player_loses,draw,player_wins
26,13,49,7,44
22,18,54,6,40
27,7,51,7,42
19,16,54,8,38
21,17,53,7,40
27,9,47,8,45
20,13,56,13,31
22,15,49,9,42
21,17,52,10,38
23,15,55,7,38
22,16,59,4,37
20,14,58,6,36
29,10,50,6,44
19,18,53,7,40
20,11,53,9,38
13,13,63,6,31
15,19,56,5,39
16,15,58,7,35
17,13,49,13,38
26,11,47,9,44
22,12,53,7,40
23,20,53,6,41
24,13,48,5,47
27,11,49,16,35
16,21,60,6,34
25,12,51,6,43
22,8,48,5,47
22,9,51,7,42
24,11,49,8,43
21,15,45,9,46
18,10,48,7,45
25,9,45,11,44
24,9,53,7,40
28,9,51,9,40
19,17,57,5,38
25,21,55,4,41
22,11,46,11,43
20,10,48,13,39
20,15,47,8,45
19,11,56,6,38
21,11,51,11,38
19,13,60,6,34
25,19,52,3,45
18,15,57,5,38
19,14,52,10,38
30,12,48,8,44
20,13,47,8,45
19,18,59,7,34
23,12,51,7,42
22,9,49,9,42
31,12,47,5,48
21,12,51,8,41
27,14,36,13,51
21,16,54,6,40
27,11,49,7,44
31,11,49,8,43
28,16,55,8,37
28,5,39,9,52
24,9,50,5,45
23,16,56,10,34
25,11,47,13,40
21,12,55,5,40
25,17,56,5,39
26,7,44,15,41
21,12,59,1,40
15,18,69,5,26
27,13,55,5,40
21,12,53,7,40
31,9,45,6,49
25,12,50,5,45
25,9,49,5,46
24,9,42,7,51
25,13,46,8,46
22,11,50,11,39
23,12,52,6,42
29,17,45,10,45
17,15,59,5,36
21,8,56,4,40
29,14,49,10,41
28,12,49,7,44
27,8,44,11,45
28,7,40,5,55
16,10,56,11,33
21,13,54,6,40
18,16,56,8,36
14,17,64,8,28
21,14,48,4,48
21,13,46,10,44
21,15,52,9,39
20,15,57,8,35
20,12,51,8,41
28,17,56,6,38
21,12,55,4,41
20,9,52,8,40
24,13,47,10,43
22,9,47,6,47
26,9,49,8,43
22,13,52,9,39
25,17,59,6,35
20,15,57,10,33
27,13,48,7,45
25,13,45,10,45
22,14,52,10,38
22,15,50,13,37
24,15,51,7,42
25,11,56,4,40
17,12,55,10,35
20,18,57,6,37
18,12,61,4,35
21,12,52,6,42
22,12,55,8,37
28,16,54,6,40
27,6,50,2,48
20,12,50,5,45
25,16,54,5,41
26,10,49,10,41
27,15,54,8,38
13,15,56,7,37
23,10,49,7,44
21,11,52,7,41
18,8,48,9,43
20,7,56,7,37
30,9,44,4,52
25,10,55,7,38
26,17,52,9,39
19,18,63,5,32
24,18,56,5,39
21,12,57,11,32
22,17,58,9,33
21,11,50,8,42
25,15,57,6,37
19,16,54,8,38
27,20,56,7,37
20,12,57,11,32
17,21,57,11,32
25,7,43,8,49
19,11,58,10,32
25,13,52,3,45
28,12,48,7,45
19,14,51,14,35
25,15,53,3,44
21,7,51,5,44
22,12,57,9,34
23,11,43,10,47
18,12,53,10,37
25,13,50,6,44
24,8,46,7,47
19,6,55,7,38
27,7,48,11,41
20,12,51,8,41
14,14,65,6,29
27,7,43,9,48
25,8,51,11,38
25,11,49,4,47
20,8,52,12,36
16,13,57,6,37
16,10,57,10,33
18,18,55,12,33
23,9,44,12,44
23,11,49,4,47
25,17,50,8,42
29,5,37,10,53
15,14,52,10,38
26,12,55,4,41
23,13,50,7,43
16,12,58,7,35
21,15,58,3,39
26,8,51,9,40
19,19,56,5,39
19,9,58,6,36
19,9,50,8,42
26,13,45,7,48
21,13,43,13,44
26,7,48,7,45
25,16,47,12,41
22,7,55,7,38
33,14,48,4,48
21,10,45,10,45
24,18,51,11,38
24,10,55,5,40
18,14,51,4,45
19,14,55,10,35
26,8,58,8,34
23,8,54,5,41
25,17,53,3,44
19,18,58,7,35
18,10,67,6,27
26,13,46,9,45
29,10,46,9,45
24,17,49,11,40
25,12,43,6,51
23,12,52,8,40
25,13,54,11,35
23,13,48,4,48
25,13,51,8,41
20,10,57,10,33
21,10,56,6,38
19,18,54,9,37
25,13,51,6,43
20,7,51,12,37
26,15,49,7,44
29,15,46,3,51
21,8,49,14,37
27,12,55,6,39
25,12,52,5,43
20,13,50,9,41
26,9,41,10,49
17,12,57,9,34
22,9,51,6,43
25,10,55,4,41
22,15,50,8,42
21,9,48,12,40
25,11,54,7,39
16,14,63,7,30
31,14,53,5,42
15,9,58,9,33
18,12,57,5,38
27,16,49,7,44
27,11,52,6,42
15,14,61,10,29
21,13,60,1,39
22,15,61,5,34
31,12,39,9,52
18,12,53,9,38
23,11,54,6,40
28,15,48,7,45
24,14,49,5,46
28,17,53,6,41
23,16,55,8,37
24,16,51,10,39
24,11,52,6,42
20,15,60,9,31
20,13,62,3,35
25,11,43,7,50
27,15,55,6,39
22,10,56,2,42
21,7,44,9,47
20,11,59,4,37
27,10,44,4,52
22,11,47,8,45
29,8,48,3,49
26,11,54,6,40
26,11,53,5,42
26,18,57,7,36
18,11,55,13,32
21,18,57,8,35
20,15,57,10,33
25,6,47,7,46
25,16,52,6,42
24,14,45,11,44
25,12,50,11,39
30,18,52,4,44
18,7,54,8,38
27,17,52,4,44
25,12,48,8,44
29,13,54,8,38
15,17,55,13,32
33,11,43,7,50
25,17,55,4,41
25,17,55,4,41
24,10,56,6,38
21,14,68,1,31
26,11,51,8,41
23,15,51,8,41
25,11,46,7,47
20,12,53,8,39
22,12,48,8,44
26,11,43,11,46
17,11,55,6,39
19,12,51,7,42
19,15,50,7,43
17,16,59,7,34
21,18,62,5,33
18,14,57,8,35
21,14,55,9,36
26,7,41,10,49
24,13,50,5,45
23,11,54,10,36
24,13,47,8,45
25,15,57,7,36
24,5,42,11,47
26,5,53,4,43
25,9,51,5,44
20,15,60,6,34
18,18,61,5,34
20,17,55,7,38
23,12,51,8,41
27,2,48,8,44
30,15,50,4,46
14,8,57,8,35
24,13,45,9,46
18,12,56,10,34
19,12,57,7,36
20,11,46,10,44
24,11,57,3,40
22,15,55,8,37
24,12,45,12,43
26,9,46,7,47
16,14,67,5,28
30,9,49,2,49
20,20,54,7,39
17,9,54,5,41
24,9,48,9,43
26,9,53,6,41
23,11,63,4,33
25,18,56,4,40
28,13,51,7,42
34,13,47,7,46
19,14,64,4,32
28,13,48,9,43
19,12,63,3,34
24,9,51,7,42
20,9,56,4,40
23,12,58,8,34
22,13,52,9,39
18,11,56,9,35
19,13,52,14,34
25,9,49,6,45
24,17,54,9,37
28,13,43,12,45
21,11,54,6,40
18,7,51,6,43
24,10,50,7,43
18,14,57,5,38
20,20,52,11,37
21,11,62,5,33
30,13,49,5,46
20,14,51,7,42
26,9,50,8,42
24,12,51,9,40
30,8,48,7,45
24,15,63,4,33
15,17,66,8,26
16,13,53,7,40
14,14,58,8,34
20,12,50,9,41
28,14,46,10,44
31,10,49,8,43
19,13,63,7,30
21,10,41,14,45
18,12,62,6,32
25,12,47,4,49
21,10,52,7,41
22,14,56,5,39
23,13,50,9,41
25,14,56,10,34
27,14,45,4,51
24,18,55,3,42
22,11,52,9,39
30,8,44,9,47
22,14,57,8,35
19,18,52,9,39
21,13,53,4,43
17,11,55,10,35
15,13,60,6,34
20,16,60,3,37
30,7,48,7,45
21,14,55,4,41
20,11,55,5,40
31,11,42,8,50
23,6,41,10,49
18,6,53,9,38
25,16,46,8,46
18,11,54,8,38
22,19,61,7,32
26,15,54,4,42
20,13,63,2,35
25,12,52,4,44
27,11,46,7,47
28,11,48,12,40
17,12,59,5,36
23,15,52,4,44
23,11,45,15,40
25,15,55,4,41
29,11,48,1,51
25,10,49,5,46
23,14,58,6,36
21,17,59,6,35
21,14,61,8,31
19,9,47,7,46
16,14,56,8,36
17,18,61,4,35
22,12,56,10,34
24,9,54,6,40
18,9,55,7,38
26,7,48,7,45
24,3,47,8,45
17,7,50,19,31
20,16,57,4,39
26,12,56,7,37
29,11,44,9,47
21,15,55,7,38
25,9,50,7,43
26,7,46,9,45
21,19,59,5,36
19,12,54,10,36
25,10,46,6,48
17,16,56,7,37
21,10,57,5,38
31,11,45,9,46
23,11,57,9,34
16,11,56,7,37
23,12,43,10,47
22,7,49,8,43
21,12,51,10,39
22,7,49,7,44
25,13,49,7,44
18,15,56,8,36
20,16,55,10,35
29,9,54,6,40
26,10,56,6,38
16,21,52,11,37
24,11,48,9,43
18,15,58,7,35
20,18,46,10,44
17,8,49,7,44
24,17,60,4,36
23,14,57,6,37
15,6,64,4,32
24,5,44,8,48
21,15,53,10,37
27,10,52,6,42
21,16,53,9,38
19,10,60,6,34
20,10,49,8,43
17,9,56,6,38
29,10,55,4,41
26,11,47,7,46
19,11,53,4,43
25,12,54,4,42
23,12,55,9,36
25,12,47,12,41
23,13,54,7,39
31,13,45,9,46
19,8,60,11,29
19,19,56,8,36
28,12,47,9,44
23,9,58,2,40
20,17,54,10,36
19,13,58,6,36
21,8,53,8,39
20,16,57,5,38
30,14,44,7,49
33,14,42,7,51
22,10,52,7,41
21,10,56,9,35
20,10,53,8,39
19,13,52,7,41
26,17,52,8,40
27,15,55,5,40
20,11,55,8,37
18,15,56,10,34
24,12,53,7,40
21,10,52,5,43
28,8,57,6,37
22,13,49,11,40
30,9,46,10,44
21,16,52,13,35
25,12,52,8,40
21,5,44,10,46
23,12,54,9,37
33,12,51,7,42
25,9,53,4,43
16,5,55,10,35
15,23,66,3,31
23,15,53,11,36
29,11,54,6,40
26,13,55,8,37
23,18,56,5,39
20,13,55,8,37
19,14,58,10,32
16,11,55,6,39
19,16,55,7,38
26,16,52,7,41
35,6,41,9,50
20,14,58,8,34
19,12,60,9,31
32,6,40,12,48
12,13,50,12,38
22,17,53,8,39
26,7,51,3,46
26,15,54,7,39
22,9,48,11,41
27,8,52,7,41
23,11,52,10,38
27,7,54,6,40
22,7,43,10,47
24,17,53,7,40
20,11,52,7,41
14,13,58,11,31
24,13,51,9,40
20,15,48,10,42
19,18,59,6,35
22,9,55,8,37
26,13,49,5,46
24,10,47,5,48
20,19,57,6,37
27,13,52,4,44
20,15,52,9,39
21,16,50,3,47
18,16,64,5,31
21,17,56,8,36
25,18,47,8,45
21,13,50,5,45
18,14,52,9,39
26,9,57,1,42
28,6,49,8,43
26,11,53,8,39
19,7,54,8,38
23,14,50,6,44
22,10,52,6,42
23,6,40,9,51
23,11,48,10,42
20,16,59,3,38
23,18,57,8,35
22,12,57,4,39
24,13,54,7,39
25,5,44,7,49
30,7,51,4,45
20,13,57,8,35
27,11,48,5,47
22,9,44,9,47
19,7,60,6,34
24,17,50,6,44
23,17,57,3,40
24,12,52,8,40
24,10,52,9,39
28,8,53,8,39
24,12,52,7,41
19,7,56,13,31
25,9,43,11,46
23,15,53,8,39
27,13,46,9,45
19,11,60,9,31
22,6,52,8,40
27,12,57,4,39
23,10,60,6,34
24,11,54,7,39
26,14,54,6,40
15,17,64,9,27
20,10,58,4,38
21,13,49,11,40
24,16,57,7,36
23,14,56,6,38
21,14,53,7,40
23,18,54,8,38
25,11,50,10,40
24,10,49,8,43
23,6,56,7,37
22,13,55,9,36
23,14,47,14,39
20,13,56,3,41
23,9,50,7,43
27,8,45,13,42
16,13,55,13,32
24,11,55,8,37
22,14,58,5,37
21,12,53,8,39
27,6,43,12,45
21,20,54,8,38
30,11,49,5,46
27,12,48,11,41
25,7,53,4,43
28,13,41,5,54
26,14,50,8,42
17,9,55,6,39
18,12,55,4,41
20,8,56,14,30
27,14,51,5,44
23,18,52,6,42
17,10,51,12,37
25,11,55,7,38
21,15,56,7,37
28,14,53,6,41
27,13,54,6,40
17,7,56,9,35
22,12,50,7,43
23,13,53,10,37
21,16,56,7,37
21,9,51,3,46
25,17,50,9,41
23,14,51,7,42
30,8,47,5,48
41,8,36,6,58
17,17,60,9,31
23,16,56,9,35
21,16,60,3,37
22,12,46,12,42
21,11,51,4,45
25,13,42,7,51
26,13,49,7,44
18,13,67,5,28
21,12,58,8,34
19,9,50,12,38
26,13,49,7,44
18,5,51,8,41
23,18,51,7,42
23,14,54,6,40
20,12,53,7,40
26,18,55,8,37
26,12,56,3,41
23,10,49,12,39
24,9,53,6,41
16,13,59,6,35
24,9,48,5,47
26,10,50,8,42
28,8,50,7,43
17,12,58,4,38
22,7,56,5,39
27,8,44,8,48
20,15,58,7,35
25,15,49,10,41
22,14,51,7,42
24,9,57,5,38
16,9,51,10,39
22,10,42,10,48
23,13,43,13,44
14,11,58,6,36
19,17,59,4,37
25,8,43,5,52
24,13,54,6,40
22,10,49,8,43
25,9,45,6,49
17,18,57,12,31
28,10,51,6,43
26,10,50,9,41
23,7,59,9,32
24,15,51,8,41
26,11,44,9,47
30,9,49,6,45
28,13,46,11,43
19,12,56,8,36
28,9,47,5,48
21,13,57,6,37
22,15,53,5,42
20,14,55,6,39
23,15,48,4,48
25,13,54,4,42
24,8,55,5,40
24,19,60,5,35
19,15,52,10,38
20,10,55,5,40
26,15,48,9,43
27,9,52,5,43
19,16,57,7,36
26,5,48,8,44
24,14,53,6,41
21,8,53,8,39
24,14,48,11,41
19,16,52,9,39
21,21,58,6,36
23,5,47,9,44
18,10,57,6,37
18,8,54,10,36
20,15,54,14,32
18,15,57,8,35
23,9,54,7,39
30,12,42,7,51
24,9,48,11,41
31,9,39,12,49
20,7,50,10,40
20,17,53,8,39
28,21,53,6,41
31,13,53,6,41
25,14,51,9,40
22,18,59,6,35
36,8,36,13,51
25,17,57,4,39
24,11,52,6,42
22,15,54,8,38
29,16,48,7,45
28,10,41,10,49
26,10,50,6,44
27,12,50,2,48
15,22,59,8,33
29,14,48,8,44
25,15,50,8,42
20,16,49,12,39
23,14,56,7,37
32,13,51,5,44
22,9,53,9,38
23,12,51,7,42
26,10,48,4,48
22,12,53,9,38
23,10,43,10,47
24,17,52,6,42
19,10,52,7,41
27,14,53,3,44
26,11,48,10,42
19,13,62,7,31
26,17,51,7,42
29,13,50,4,46
28,10,48,7,45
18,7,48,10,42
24,13,51,8,41
29,14,58,6,36
27,10,52,2,46
21,15,49,9,42
19,13,53,7,40
18,5,56,3,41
15,13,50,10,40
26,10,45,10,45
26,11,47,5,48
25,10,53,7,40
20,15,51,13,36
26,13,52,6,42
20,12,60,4,36
22,14,52,8,40
22,10,47,9,44
29,13,47,11,42
27,11,50,9,41
27,10,47,9,44
19,13,52,14,34
18,10,59,7,34
19,11,59,7,34
18,12,62,5,33
14,17,60,4,36
17,17,55,4,41
24,8,47,9,44
24,14,58,2,40
21,20,59,6,35
17,14,57,4,39
20,10,55,7,38
21,11,47,7,46
27,15,52,8,40
20,10,54,10,36
18,4,47,4,49
18,10,49,8,43
26,11,55,5,40
21,8,58,4,38
22,12,53,5,42
23,13,53,7,40
17,14,59,8,33
17,11,55,9,36
26,13,53,6,41
20,13,61,3,36
17,12,51,12,37
18,20,56,5,39
24,14,47,7,46
20,15,56,6,38
21,16,56,7,37
18,12,53,7,40
25,11,52,10,38
19,11,56,9,35
28,16,54,3,43
26,7,48,6,46
21,16,55,6,39
27,11,46,7,47
25,12,46,11,43
13,10,54,3,43
25,12,54,4,42
25,18,51,4,45
32,16,45,8,47
20,12,56,4,40
18,4,57,5,38
22,10,54,2,44
23,11,52,6,42
18,15,54,5,41
20,13,58,9,33
18,12,59,10,31
20,10,57,8,35
26,16,56,5,39
28,13,49,8,43
20,13,56,7,37
27,15,54,4,42
21,15,55,8,37
25,17,52,4,44
17,14,61,7,32
30,11,52,6,42
23,14,50,7,43
25,15,56,5,39
25,17,52,6,42
25,6,55,4,41
18,15,54,12,34
25,21,59,4,37
18,10,55,9,36
27,12,51,8,41
25,9,59,5,36
18,17,53,10,37
20,17,63,5,32
21,12,58,6,36
27,12,47,7,46
34,9,40,5,55
22,15,50,9,41
26,10,48,14,38
30,7,46,4,50
16,15,53,9,38
28,9,55,5,40
18,16,53,8,39
28,14,43,6,51
19,12,57,7,36
27,11,49,6,45
22,13,47,11,42
18,16,53,8,39
24,15,54,4,42
20,15,57,6,37
24,8,48,12,40
17,14,54,14,32
18,10,51,15,34
21,11,57,8,35
33,11,52,7,41
28,12,46,8,46
23,15,49,13,38
31,14,47,5,48
24,11,58,8,34
18,16,60,5,35
21,10,56,6,38
19,6,57,10,33
26,8,53,9,38
31,16,42,12,46
21,13,54,5,41
19,17,58,5,37
27,7,43,9,48
28,9,50,7,43
30,7,45,5,50
15,13,59,6,35
17,13,55,6,39
